Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS
SANDY,2012,10,26,06,25.7,-76.4,968.0,70.0
SANDY,2012,10,26,12,26.4,-76.9,970.0,65.0
SANDY,2012,10,26,18,27.0,-77.2,971.0,65.0
SANDY,2012,10,27,00,27.5,-77.1,969.0,60.0
SANDY,2012,10,27,06,28.1,-76.9,968.0,60.0
SANDY,2012,10,27,12,28.8,-76.5,956.0,70.0
SANDY,2012,10,27,18,29.7,-75.6,960.0,70.0
SANDY,2012,10,28,00,30.5,-74.7,960.0,65.0
SANDY,2012,10,28,06,31.3,-73.9,959.0,65.0
SANDY,2012,10,28,12,32.0,-73.0,954.0,65.0
SANDY,2012,10,28,18,32.8,-72.0,952.0,65.0
SANDY,2012,10,29,00,33.9,-71.0,950.0,70.0
SANDY,2012,10,29,06,35.3,-70.5,947.0,80.0
SANDY,2012,10,29,12,36.9,-71.0,945.0,85.0
SANDY,2012,10,29,18,38.3,-73.2,940.0,80.0
SANDY,2012,10,29,21,38.8,-74.0,943.0,75.0
SANDY,2012,10,29,23,39.4,-74.4,945.0,70.0
SANDY,2012,10,30,00,39.5,-74.5,946.0,70.0
SANDY,2012,10,30,06,39.9,-76.2,960.0,55.0
SANDY,2012,10,30,12,40.1,-77.8,978.0,50.0
SANDY,2012,10,30,18,40.4,-78.9,986.0,40.0
SANDY,2012,10,31,00,40.7,-79.8,992.0,35.0
SANDY,2012,10,31,06,41.1,-80.3,993.0,35.0
SANDY,2012,10,31,12,41.5,-80.7,995.0,30.0
TONY,2012,10,21,18,20.1,-50.8,1011.0,25.0
TONY,2012,10,22,00,20.4,-51.2,1011.0,25.0
TONY,2012,10,22,06,20.8,-51.5,1010.0,25.0
TONY,2012,10,22,12,21.3,-51.7,1009.0,30.0
TONY,2012,10,22,18,21.9,-51.8,1006.0,30.0
TONY,2012,10,23,00,22.5,-51.8,1006.0,30.0
TONY,2012,10,23,06,23.6,-51.6,1006.0,30.0
TONY,2012,10,23,12,24.7,-51.3,1006.0,30.0
TONY,2012,10,23,18,25.7,-50.6,1005.0,30.0
TONY,2012,10,24,00,26.5,-49.6,1004.0,35.0
TONY,2012,10,24,06,27.2,-48.5,1003.0,40.0
TONY,2012,10,24,12,27.9,-46.8,1000.0,45.0
TONY,2012,10,24,18,28.7,-44.7,1000.0,45.0
TONY,2012,10,25,00,29.5,-42.4,1000.0,45.0
TONY,2012,10,25,06,30.1,-40.0,1000.0,45.0
TONY,2012,10,25,12,30.6,-37.6,1000.0,35.0
TONY,2012,10,25,18,31.0,-35.1,1001.0,35.0
TONY,2012,10,26,00,31.3,-32.6,1001.0,35.0
TONY,2012,10,26,06,31.2,-30.5,1004.0,30.0
TONY,2012,10,26,12,30.9,-28.6,1006.0,25.0
ANDREA,2013,06,05,18,25.1,-86.6,1006.0,35.0
ANDREA,2013,06,06,00,25.6,-86.5,1002.0,40.0
ANDREA,2013,06,06,06,26.7,-86.1,999.0,50.0
ANDREA,2013,06,06,12,27.8,-84.9,995.0,55.0
ANDREA,2013,06,06,18,28.9,-83.9,993.0,55.0
ANDREA,2013,06,06,22,29.5,-83.4,992.0,50.0
ANDREA,2013,06,07,00,29.8,-83.0,993.0,40.0
ANDREA,2013,06,07,06,31.6,-81.4,996.0,40.0
ANDREA,2013,06,07,12,33.5,-80.2,996.0,40.0
ANDREA,2013,06,07,18,35.2,-78.6,996.0,40.0
ANDREA,2013,06,08,00,37.4,-76.2,997.0,40.0
ANDREA,2013,06,08,06,39.9,-73.6,997.0,40.0
ANDREA,2013,06,08,12,42.4,-70.4,999.0,40.0
ANDREA,2013,06,08,18,44.5,-67.0,1002.0,40.0
BARRY,2013,06,16,00,12.4,-81.5,1009.0,20.0
BARRY,2013,06,16,06,13.4,-82.0,1009.0,20.0
BARRY,2013,06,16,12,14.2,-82.8,1008.0,25.0
BARRY,2013,06,16,18,14.8,-83.8,1008.0,25.0
BARRY,2013,06,17,00,15.3,-84.8,1008.0,25.0
BARRY,2013,06,17,06,15.6,-85.9,1008.0,25.0
BARRY,2013,06,17,12,16.0,-87.0,1007.0,30.0
BARRY,2013,06,17,18,16.3,-87.9,1007.0,30.0
BARRY,2013,06,17,22,16.5,-88.4,1006.0,30.0
BARRY,2013,06,18,00,16.6,-88.6,1007.0,30.0
BARRY,2013,06,18,06,17.0,-89.3,1009.0,25.0
BARRY,2013,06,18,12,17.6,-90.3,1008.0,30.0
BARRY,2013,06,18,18,18.2,-91.3,1008.0,30.0
BARRY,2013,06,19,00,18.8,-92.2,1007.0,30.0
BARRY,2013,06,19,06,19.2,-93.1,1007.0,30.0
BARRY,2013,06,19,12,19.5,-94.0,1006.0,35.0
BARRY,2013,06,19,18,19.6,-94.8,1005.0,40.0
BARRY,2013,06,20,00,19.6,-95.4,1003.0,40.0
BARRY,2013,06,20,06,19.6,-95.9,1003.0,40.0
BARRY,2013,06,20,11,19.6,-96.4,1003.0,40.0
BARRY,2013,06,20,12,19.6,-96.5,1004.0,40.0
BARRY,2013,06,20,18,19.6,-97.0,1007.0,30.0
BARRY,2013,06,21,00,19.6,-97.5,1011.0,25.0
CHANTAL,2013,07,07,12,9.3,-41.4,1011.0,35.0
CHANTAL,2013,07,07,18,9.5,-43.8,1011.0,35.0
CHANTAL,2013,07,08,00,9.8,-46.1,1010.0,35.0
CHANTAL,2013,07,08,06,10.1,-48.4,1009.0,35.0
CHANTAL,2013,07,08,12,10.7,-50.6,1008.0,40.0
CHANTAL,2013,07,08,18,11.4,-52.9,1007.0,45.0
CHANTAL,2013,07,09,00,12.1,-55.2,1006.0,50.0
CHANTAL,2013,07,09,06,13.0,-57.7,1005.0,50.0
CHANTAL,2013,07,09,12,13.9,-60.3,1003.0,55.0
CHANTAL,2013,07,09,18,14.8,-62.9,1006.0,55.0
CHANTAL,2013,07,10,00,15.6,-65.6,1008.0,45.0
CHANTAL,2013,07,10,06,16.2,-68.4,1010.0,40.0
CHANTAL,2013,07,10,12,16.7,-71.2,1011.0,40.0
DORIAN,2013,07,22,18,11.3,-20.0,1009.0,25.0
DORIAN,2013,07,23,00,11.5,-20.9,1009.0,25.0
DORIAN,2013,07,23,06,11.7,-21.8,1009.0,25.0
DORIAN,2013,07,23,12,12.0,-22.8,1009.0,25.0
DORIAN,2013,07,23,18,12.4,-23.9,1008.0,25.0
DORIAN,2013,07,24,00,13.0,-25.4,1007.0,30.0
DORIAN,2013,07,24,06,13.5,-27.1,1006.0,35.0
DORIAN,2013,07,24,12,13.9,-29.0,1005.0,40.0
DORIAN,2013,07,24,18,14.4,-30.8,1004.0,45.0
DORIAN,2013,07,25,00,14.9,-32.4,1004.0,45.0
DORIAN,2013,07,25,06,15.3,-33.9,1002.0,50.0
DORIAN,2013,07,25,12,15.7,-35.5,1002.0,50.0
DORIAN,2013,07,25,18,16.0,-37.1,1003.0,50.0
DORIAN,2013,07,26,00,16.4,-38.7,1005.0,45.0
DORIAN,2013,07,26,06,16.9,-40.7,1006.0,45.0
DORIAN,2013,07,26,12,17.3,-42.8,1008.0,45.0
DORIAN,2013,07,26,18,17.6,-45.0,1010.0,40.0
DORIAN,2013,07,27,00,17.8,-47.1,1012.0,35.0
DORIAN,2013,07,27,06,18.0,-49.2,1012.0,35.0
DORIAN,2013,07,27,12,18.3,-51.1,1012.0,35.0
DORIAN,2013,07,27,18,18.6,-53.0,1012.0,35.0
DORIAN,2013,07,28,00,19.0,-54.9,1012.0,35.0
DORIAN,2013,07,28,06,19.4,-56.8,1013.0,35.0
DORIAN,2013,07,28,12,19.8,-58.6,1013.0,35.0
DORIAN,2013,07,28,18,20.1,-60.3,1013.0,30.0
DORIAN,2013,07,29,00,20.4,-62.0,1014.0,25.0
DORIAN,2013,07,29,06,20.6,-63.7,1014.0,25.0
DORIAN,2013,07,29,12,20.8,-65.3,1015.0,25.0
DORIAN,2013,07,29,18,21.0,-66.9,1015.0,25.0
DORIAN,2013,07,30,00,21.3,-68.5,1015.0,25.0
DORIAN,2013,07,30,06,21.5,-69.8,1015.0,25.0
DORIAN,2013,07,30,12,21.7,-71.0,1015.0,25.0
DORIAN,2013,07,30,18,21.9,-72.2,1015.0,25.0
DORIAN,2013,07,31,00,22.1,-73.3,1015.0,25.0
DORIAN,2013,07,31,06,22.4,-74.4,1015.0,25.0
DORIAN,2013,07,31,12,22.6,-75.3,1015.0,25.0
DORIAN,2013,07,31,18,22.8,-75.9,1015.0,25.0
DORIAN,2013,08,01,00,23.0,-76.5,1014.0,25.0
DORIAN,2013,08,01,06,23.3,-77.0,1013.0,25.0
DORIAN,2013,08,01,12,23.7,-77.7,1013.0,25.0
DORIAN,2013,08,01,18,24.2,-78.4,1013.0,25.0
DORIAN,2013,08,02,00,24.9,-79.0,1013.0,25.0
DORIAN,2013,08,02,06,25.7,-79.3,1013.0,25.0
DORIAN,2013,08,02,12,26.5,-79.4,1013.0,25.0
DORIAN,2013,08,02,18,27.4,-79.4,1013.0,25.0
DORIAN,2013,08,03,00,28.4,-79.3,1013.0,30.0
DORIAN,2013,08,03,06,29.4,-79.1,1013.0,30.0
DORIAN,2013,08,03,12,30.3,-78.8,1013.0,30.0
DORIAN,2013,08,03,18,31.1,-78.1,1013.0,30.0
DORIAN,2013,08,04,00,31.8,-77.2,1012.0,30.0
DORIAN,2013,08,04,06,32.4,-75.6,1011.0,30.0
ERIN,2013,08,15,00,13.9,-23.3,1008.0,30.0
ERIN,2013,08,15,06,14.1,-24.6,1007.0,35.0
ERIN,2013,08,15,12,14.3,-25.9,1007.0,35.0
ERIN,2013,08,15,18,14.7,-27.2,1007.0,35.0
ERIN,2013,08,16,00,15.3,-28.6,1007.0,35.0
ERIN,2013,08,16,06,15.9,-30.0,1007.0,35.0
ERIN,2013,08,16,12,16.5,-31.4,1007.0,35.0
ERIN,2013,08,16,18,17.3,-32.7,1007.0,35.0
ERIN,2013,08,17,00,18.0,-33.8,1006.0,40.0
ERIN,2013,08,17,06,18.8,-34.7,1006.0,40.0
ERIN,2013,08,17,12,19.6,-35.5,1007.0,35.0
ERIN,2013,08,17,18,20.3,-36.2,1007.0,35.0
ERIN,2013,08,18,00,20.6,-37.2,1007.0,35.0
ERIN,2013,08,18,06,20.6,-38.0,1008.0,30.0
ERIN,2013,08,18,12,20.5,-38.8,1008.0,30.0
ERIN,2013,08,18,18,20.4,-39.6,1009.0,25.0
ERIN,2013,08,19,00,20.3,-40.4,1009.0,25.0
ERIN,2013,08,19,06,20.2,-41.2,1009.0,25.0
ERIN,2013,08,19,12,20.1,-42.0,1010.0,20.0
ERIN,2013,08,19,18,20.0,-42.8,1010.0,20.0
FERNAND,2013,08,25,12,18.7,-94.2,1006.0,30.0
FERNAND,2013,08,25,18,18.9,-95.1,1004.0,45.0
FERNAND,2013,08,26,00,19.2,-95.9,1001.0,50.0
FERNAND,2013,08,26,04,19.5,-96.3,1001.0,50.0
FERNAND,2013,08,26,06,19.7,-96.6,1002.0,45.0
FERNAND,2013,08,26,12,20.1,-97.3,1005.0,30.0
FERNAND,2013,08,26,18,20.5,-98.2,1009.0,25.0
GABRIELLE,2013,09,04,18,16.2,-65.9,1010.0,30.0
GABRIELLE,2013,09,05,00,16.7,-66.3,1008.0,30.0
GABRIELLE,2013,09,05,06,17.1,-67.0,1008.0,30.0
GABRIELLE,2013,09,05,12,17.4,-67.7,1010.0,30.0
GABRIELLE,2013,09,05,18,17.9,-68.4,1010.0,25.0
GABRIELLE,2013,09,06,00,18.8,-68.4,1010.0,25.0
GABRIELLE,2013,09,06,06,19.5,-68.5,1010.0,20.0
GABRIELLE,2013,09,06,12,20.0,-68.6,1010.0,20.0
GABRIELLE,2013,09,06,18,20.4,-68.7,1010.0,20.0
GABRIELLE,2013,09,07,00,21.2,-68.7,1010.0,20.0
GABRIELLE,2013,09,07,06,22.0,-68.8,1010.0,20.0
GABRIELLE,2013,09,07,12,22.8,-69.2,1009.0,25.0
GABRIELLE,2013,09,07,18,23.6,-69.2,1009.0,25.0
GABRIELLE,2013,09,08,00,24.4,-69.1,1009.0,25.0
GABRIELLE,2013,09,08,06,24.7,-68.9,1009.0,25.0
GABRIELLE,2013,09,08,12,24.8,-68.8,1008.0,25.0
GABRIELLE,2013,09,08,18,24.9,-68.7,1008.0,25.0
GABRIELLE,2013,09,09,00,25.1,-68.2,1008.0,25.0
GABRIELLE,2013,09,09,06,25.4,-67.8,1008.0,25.0
GABRIELLE,2013,09,09,12,25.9,-66.9,1008.0,30.0
GABRIELLE,2013,09,09,18,26.6,-65.9,1008.0,30.0
GABRIELLE,2013,09,10,00,27.6,-65.1,1007.0,30.0
GABRIELLE,2013,09,10,06,29.0,-65.0,1005.0,40.0
GABRIELLE,2013,09,10,12,30.1,-64.8,1003.0,55.0
GABRIELLE,2013,09,10,18,31.1,-64.7,1004.0,50.0
GABRIELLE,2013,09,11,00,31.9,-64.9,1004.0,50.0
GABRIELLE,2013,09,11,06,32.3,-65.4,1008.0,45.0
GABRIELLE,2013,09,11,12,32.5,-65.7,1009.0,40.0
GABRIELLE,2013,09,11,18,32.6,-66.2,1009.0,35.0
GABRIELLE,2013,09,12,00,32.9,-66.8,1009.0,30.0
GABRIELLE,2013,09,12,06,33.2,-67.4,1009.0,30.0
GABRIELLE,2013,09,12,12,33.6,-67.6,1008.0,35.0
GABRIELLE,2013,09,12,18,34.0,-67.9,1008.0,35.0
GABRIELLE,2013,09,13,00,34.7,-68.1,1008.0,35.0
GABRIELLE,2013,09,13,06,35.9,-67.5,1007.0,30.0
GABRIELLE,2013,09,13,12,37.7,-66.6,1005.0,30.0
EIGHT,2013,09,06,12,22.4,-97.4,1009.0,30.0
EIGHT,2013,09,06,18,22.3,-97.9,1008.0,30.0
EIGHT,2013,09,07,00,21.9,-98.5,1009.0,25.0
EIGHT,2013,09,07,06,21.5,-99.0,1009.0,25.0
HUMBERTO,2013,09,08,00,13.0,-17.6,1009.0,25.0
HUMBERTO,2013,09,08,06,13.0,-18.4,1009.0,25.0
HUMBERTO,2013,09,08,12,13.0,-19.3,1009.0,25.0
HUMBERTO,2013,09,08,18,13.0,-20.3,1008.0,25.0
HUMBERTO,2013,09,09,00,13.1,-21.3,1007.0,30.0
HUMBERTO,2013,09,09,06,13.3,-22.4,1006.0,35.0
HUMBERTO,2013,09,09,12,13.5,-23.6,1005.0,40.0
HUMBERTO,2013,09,09,18,13.7,-24.6,1004.0,45.0
HUMBERTO,2013,09,10,00,13.9,-25.5,1002.0,50.0
HUMBERTO,2013,09,10,06,14.1,-26.5,1000.0,55.0
HUMBERTO,2013,09,10,12,14.3,-27.3,1000.0,55.0
HUMBERTO,2013,09,10,18,14.7,-27.9,999.0,55.0
HUMBERTO,2013,09,11,00,15.1,-28.3,998.0,55.0
HUMBERTO,2013,09,11,06,15.6,-28.6,994.0,60.0
HUMBERTO,2013,09,11,12,16.3,-28.9,987.0,70.0
HUMBERTO,2013,09,11,18,17.4,-28.9,979.0,80.0
HUMBERTO,2013,09,12,00,18.6,-28.9,979.0,80.0
HUMBERTO,2013,09,12,06,19.9,-28.9,979.0,80.0
HUMBERTO,2013,09,12,12,21.2,-28.9,980.0,75.0
HUMBERTO,2013,09,12,18,22.3,-29.1,980.0,75.0
HUMBERTO,2013,09,13,00,23.2,-29.5,982.0,70.0
HUMBERTO,2013,09,13,06,24.0,-30.0,986.0,60.0
HUMBERTO,2013,09,13,12,24.6,-30.8,988.0,55.0
HUMBERTO,2013,09,13,18,24.8,-31.7,995.0,45.0
HUMBERTO,2013,09,14,00,24.8,-32.6,999.0,40.0
HUMBERTO,2013,09,14,06,24.9,-33.6,1003.0,35.0
HUMBERTO,2013,09,14,12,25.2,-34.8,1004.0,35.0
HUMBERTO,2013,09,14,18,25.5,-36.3,1005.0,35.0
HUMBERTO,2013,09,15,00,25.6,-37.8,1004.0,35.0
HUMBERTO,2013,09,15,06,25.6,-38.9,1004.0,35.0
HUMBERTO,2013,09,15,12,25.9,-39.7,1004.0,35.0
HUMBERTO,2013,09,15,18,26.4,-40.4,1004.0,35.0
HUMBERTO,2013,09,16,00,26.7,-41.3,1004.0,35.0
HUMBERTO,2013,09,16,06,26.7,-42.4,1004.0,35.0
HUMBERTO,2013,09,16,12,26.8,-42.9,1000.0,40.0
HUMBERTO,2013,09,16,18,26.9,-43.3,1000.0,40.0
HUMBERTO,2013,09,17,00,27.0,-43.2,1002.0,35.0
HUMBERTO,2013,09,17,06,27.4,-42.9,1002.0,35.0
HUMBERTO,2013,09,17,12,28.4,-42.6,1000.0,40.0
HUMBERTO,2013,09,17,18,29.5,-42.7,1000.0,40.0
HUMBERTO,2013,09,18,00,30.5,-43.2,1003.0,35.0
HUMBERTO,2013,09,18,06,31.1,-43.6,1006.0,30.0
HUMBERTO,2013,09,18,12,31.6,-43.9,1006.0,30.0
HUMBERTO,2013,09,18,18,32.0,-44.1,1007.0,30.0
HUMBERTO,2013,09,19,00,32.5,-44.3,1007.0,30.0
HUMBERTO,2013,09,19,06,33.0,-44.5,1007.0,30.0
INGRID,2013,09,12,06,19.3,-92.2,1006.0,25.0
INGRID,2013,09,12,12,19.6,-92.9,1005.0,30.0
INGRID,2013,09,12,18,19.7,-93.6,1004.0,30.0
INGRID,2013,09,13,00,19.7,-94.1,1003.0,30.0
INGRID,2013,09,13,06,19.6,-94.6,1002.0,30.0
INGRID,2013,09,13,12,19.3,-95.1,1000.0,35.0
INGRID,2013,09,13,18,19.1,-95.3,996.0,40.0
INGRID,2013,09,14,00,19.3,-95.3,993.0,50.0
INGRID,2013,09,14,06,19.6,-95.1,990.0,55.0
INGRID,2013,09,14,12,20.3,-94.6,989.0,60.0
INGRID,2013,09,14,18,21.0,-94.4,986.0,65.0
INGRID,2013,09,15,00,21.6,-94.7,983.0,75.0
INGRID,2013,09,15,06,22.0,-95.2,985.0,75.0
INGRID,2013,09,15,12,22.4,-95.6,989.0,65.0
INGRID,2013,09,15,18,22.7,-95.9,987.0,65.0
INGRID,2013,09,16,00,23.0,-96.2,989.0,70.0
INGRID,2013,09,16,06,23.4,-96.9,990.0,60.0
INGRID,2013,09,16,11,23.7,-97.7,991.0,55.0
INGRID,2013,09,16,12,23.7,-97.8,991.0,55.0
INGRID,2013,09,16,18,23.7,-98.7,998.0,40.0
INGRID,2013,09,17,00,23.7,-99.2,1006.0,25.0
INGRID,2013,09,17,06,23.7,-99.7,1008.0,20.0
JERRY,2013,09,28,00,21.1,-50.0,1012.0,30.0
JERRY,2013,09,28,06,22.2,-50.3,1012.0,30.0
JERRY,2013,09,28,12,23.3,-50.6,1011.0,30.0
JERRY,2013,09,28,18,24.2,-50.6,1011.0,30.0
JERRY,2013,09,29,00,24.9,-50.4,1010.0,30.0
JERRY,2013,09,29,06,25.6,-49.7,1010.0,30.0
JERRY,2013,09,29,12,26.2,-49.0,1010.0,30.0
JERRY,2013,09,29,18,26.7,-48.2,1010.0,30.0
JERRY,2013,09,30,00,27.1,-47.5,1009.0,30.0
JERRY,2013,09,30,06,27.2,-46.8,1008.0,35.0
JERRY,2013,09,30,12,27.3,-46.0,1008.0,35.0
JERRY,2013,09,30,18,27.3,-45.0,1006.0,40.0
JERRY,2013,10,01,00,27.5,-43.9,1005.0,45.0
JERRY,2013,10,01,06,27.7,-43.6,1006.0,40.0
JERRY,2013,10,01,12,28.1,-43.5,1007.0,40.0
JERRY,2013,10,01,18,28.1,-43.5,1007.0,40.0
JERRY,2013,10,02,00,28.1,-43.7,1007.0,35.0
JERRY,2013,10,02,06,28.1,-43.9,1007.0,35.0
JERRY,2013,10,02,12,28.6,-43.4,1007.0,35.0
JERRY,2013,10,02,18,29.0,-42.9,1007.0,35.0
JERRY,2013,10,03,00,29.4,-42.4,1007.0,35.0
JERRY,2013,10,03,06,30.1,-41.7,1007.0,35.0
JERRY,2013,10,03,12,30.8,-40.6,1007.0,35.0
JERRY,2013,10,03,18,31.5,-39.3,1008.0,35.0
JERRY,2013,10,04,00,32.5,-38.0,1008.0,35.0
JERRY,2013,10,04,06,33.1,-36.6,1008.0,35.0
JERRY,2013,10,04,12,33.7,-35.0,1008.0,35.0
JERRY,2013,10,04,18,34.2,-33.7,1008.0,35.0
JERRY,2013,10,05,00,34.5,-32.7,1008.0,35.0
JERRY,2013,10,05,06,35.0,-31.7,1008.0,35.0
JERRY,2013,10,05,12,35.9,-30.7,1008.0,40.0
JERRY,2013,10,05,18,36.7,-29.8,1008.0,40.0
JERRY,2013,10,06,00,38.0,-28.9,1008.0,40.0
KAREN,2013,10,03,06,21.5,-86.8,1006.0,45.0
KAREN,2013,10,03,12,22.1,-87.4,1004.0,55.0
KAREN,2013,10,03,18,22.8,-88.1,1001.0,55.0
KAREN,2013,10,03,21,23.3,-88.5,998.0,55.0
KAREN,2013,10,04,00,23.9,-89.0,999.0,50.0
KAREN,2013,10,04,06,24.5,-89.5,1002.0,45.0
KAREN,2013,10,04,12,25.2,-89.9,1002.0,45.0
KAREN,2013,10,04,18,25.8,-90.2,1002.0,45.0
KAREN,2013,10,05,00,26.1,-90.5,1004.0,40.0
KAREN,2013,10,05,06,26.7,-91.0,1007.0,40.0
KAREN,2013,10,05,12,27.6,-91.6,1008.0,40.0
KAREN,2013,10,05,18,27.9,-91.8,1008.0,35.0
KAREN,2013,10,06,00,28.1,-91.9,1008.0,30.0
KAREN,2013,10,06,06,28.1,-91.9,1009.0,25.0
LORENZO,2013,10,21,06,27.6,-55.9,1012.0,30.0
LORENZO,2013,10,21,12,28.2,-55.6,1010.0,35.0
LORENZO,2013,10,21,18,28.8,-55.0,1008.0,35.0
LORENZO,2013,10,22,00,29.1,-54.2,1008.0,35.0
LORENZO,2013,10,22,06,29.3,-53.3,1005.0,40.0
LORENZO,2013,10,22,12,29.4,-52.4,1000.0,45.0
LORENZO,2013,10,22,18,29.5,-51.5,1000.0,45.0
LORENZO,2013,10,23,00,29.5,-50.6,1001.0,45.0
LORENZO,2013,10,23,06,29.5,-49.8,1004.0,45.0
LORENZO,2013,10,23,12,29.4,-49.3,1006.0,40.0
LORENZO,2013,10,23,18,29.3,-48.9,1007.0,35.0
LORENZO,2013,10,24,00,29.4,-48.4,1008.0,30.0
LORENZO,2013,10,24,06,29.7,-48.0,1009.0,30.0
LORENZO,2013,10,24,12,30.1,-47.7,1011.0,25.0
LORENZO,2013,10,24,18,30.5,-47.2,1012.0,25.0
LORENZO,2013,10,25,00,30.7,-46.7,1013.0,25.0
LORENZO,2013,10,25,06,31.0,-46.1,1013.0,25.0
LORENZO,2013,10,25,12,31.3,-45.7,1013.0,25.0
LORENZO,2013,10,25,18,31.6,-45.3,1013.0,25.0
LORENZO,2013,10,26,00,32.1,-44.7,1013.0,20.0
LORENZO,2013,10,26,06,32.8,-43.9,1013.0,20.0
MELISSA,2013,11,17,00,23.9,-52.4,1006.0,35.0
MELISSA,2013,11,17,06,24.3,-52.7,1005.0,35.0
MELISSA,2013,11,17,12,25.0,-52.9,1005.0,35.0
MELISSA,2013,11,17,18,26.0,-52.9,1002.0,40.0
MELISSA,2013,11,18,00,27.1,-52.7,997.0,45.0
MELISSA,2013,11,18,06,28.3,-52.7,992.0,45.0
MELISSA,2013,11,18,12,29.1,-53.4,987.0,50.0
MELISSA,2013,11,18,18,29.7,-54.0,987.0,50.0
MELISSA,2013,11,19,00,30.2,-54.5,985.0,50.0
MELISSA,2013,11,19,06,30.8,-54.7,982.0,55.0
MELISSA,2013,11,19,12,31.6,-54.7,982.0,55.0
MELISSA,2013,11,19,18,32.5,-54.4,982.0,50.0
MELISSA,2013,11,20,00,33.3,-53.2,985.0,45.0
MELISSA,2013,11,20,06,34.1,-51.4,988.0,45.0
MELISSA,2013,11,20,12,35.1,-49.0,988.0,45.0
MELISSA,2013,11,20,18,36.3,-46.4,988.0,45.0
MELISSA,2013,11,21,00,37.5,-43.5,984.0,45.0
MELISSA,2013,11,21,06,38.8,-40.0,984.0,50.0
MELISSA,2013,11,21,12,39.9,-36.6,980.0,55.0
MELISSA,2013,11,21,18,40.7,-33.3,980.0,55.0
MELISSA,2013,11,22,00,41.3,-30.2,984.0,50.0
MELISSA,2013,11,22,06,41.6,-27.5,988.0,45.0
MELISSA,2013,11,22,12,41.6,-24.7,992.0,40.0
MELISSA,2013,11,22,18,41.3,-22.0,996.0,40.0
MELISSA,2013,11,23,00,40.8,-19.5,1000.0,35.0
MELISSA,2013,11,23,06,40.0,-17.1,1004.0,35.0
ARTHUR,2014,06,28,18,32.0,-78.2,1017.0,20.0
ARTHUR,2014,06,29,00,31.2,-77.8,1017.0,20.0
ARTHUR,2014,06,29,06,30.5,-77.4,1017.0,20.0
ARTHUR,2014,06,29,12,30.0,-77.2,1016.0,20.0
ARTHUR,2014,06,29,18,29.7,-77.2,1015.0,25.0
ARTHUR,2014,06,30,00,29.5,-77.5,1014.0,25.0
ARTHUR,2014,06,30,06,29.2,-78.0,1013.0,25.0
ARTHUR,2014,06,30,12,28.7,-78.4,1011.0,25.0
ARTHUR,2014,06,30,18,28.1,-78.7,1010.0,30.0
ARTHUR,2014,07,01,00,27.7,-78.9,1008.0,30.0
ARTHUR,2014,07,01,06,27.5,-79.1,1007.0,30.0
ARTHUR,2014,07,01,12,27.5,-79.2,1005.0,35.0
ARTHUR,2014,07,01,18,27.7,-79.3,1003.0,40.0
ARTHUR,2014,07,02,00,27.9,-79.2,999.0,45.0
ARTHUR,2014,07,02,06,28.2,-79.1,995.0,50.0
ARTHUR,2014,07,02,12,28.7,-79.0,995.0,55.0
ARTHUR,2014,07,02,18,29.4,-79.1,994.0,60.0
ARTHUR,2014,07,03,00,30.1,-79.2,987.0,65.0
ARTHUR,2014,07,03,06,30.9,-79.1,984.0,70.0
ARTHUR,2014,07,03,12,31.8,-78.8,981.0,80.0
ARTHUR,2014,07,03,18,32.9,-78.3,978.0,80.0
ARTHUR,2014,07,04,00,34.0,-77.3,975.0,85.0
ARTHUR,2014,07,04,03,34.7,-76.6,973.0,85.0
ARTHUR,2014,07,04,06,35.3,-76.0,972.0,85.0
ARTHUR,2014,07,04,08,35.8,-75.5,973.0,85.0
ARTHUR,2014,07,04,12,36.8,-74.4,976.0,80.0
ARTHUR,2014,07,04,18,38.4,-72.4,978.0,70.0
ARTHUR,2014,07,05,00,40.2,-69.7,976.0,65.0
ARTHUR,2014,07,05,06,42.3,-67.6,981.0,60.0
ARTHUR,2014,07,05,12,44.1,-66.5,982.0,60.0
ARTHUR,2014,07,05,18,45.9,-65.3,980.0,55.0
ARTHUR,2014,07,06,00,47.1,-64.0,981.0,50.0
ARTHUR,2014,07,06,06,47.6,-62.4,982.0,45.0
ARTHUR,2014,07,06,12,48.5,-60.2,986.0,40.0
ARTHUR,2014,07,06,18,50.3,-58.1,989.0,35.0
ARTHUR,2014,07,07,00,52.3,-56.4,988.0,35.0
ARTHUR,2014,07,07,06,54.2,-55.4,985.0,35.0
ARTHUR,2014,07,07,12,56.0,-54.7,984.0,35.0
ARTHUR,2014,07,07,18,57.3,-54.2,985.0,40.0
ARTHUR,2014,07,08,00,58.1,-54.1,988.0,45.0
ARTHUR,2014,07,08,06,58.9,-54.7,991.0,40.0
ARTHUR,2014,07,08,12,59.4,-56.1,993.0,35.0
ARTHUR,2014,07,08,18,60.0,-57.0,995.0,30.0
ARTHUR,2014,07,09,00,60.3,-56.7,997.0,30.0
ARTHUR,2014,07,09,06,60.1,-56.2,1001.0,25.0
ARTHUR,2014,07,09,12,59.8,-55.7,1005.0,25.0
ARTHUR,2014,07,09,18,59.5,-55.0,1008.0,25.0
TWO,2014,07,19,12,9.0,-29.0,1012.0,20.0
TWO,2014,07,19,18,9.4,-30.7,1012.0,20.0
TWO,2014,07,20,00,9.7,-31.8,1012.0,20.0
TWO,2014,07,20,06,10.0,-33.0,1012.0,20.0
